Date,Time Spent (seconds),Number of People,Category
2018-05-14T00:00:00,276,1,Utilities
2018-05-14T00:00:00,150,1,Design & Composition
2018-05-14T00:00:00,9,1,Business
2018-05-14T00:00:00,5,1,Software Development
2018-05-15T00:00:00,3113,1,Communication & Scheduling
2018-05-15T00:00:00,1689,1,Social Networking
2018-05-15T00:00:00,869,1,Reference & Learning
2018-05-15T00:00:00,213,1,Business
2018-05-15T00:00:00,158,1,Software Development
2018-05-15T00:00:00,145,1,Utilities
2018-05-15T00:00:00,138,1,Uncategorized
2018-05-15T00:00:00,124,1,News & Opinion
2018-05-15T00:00:00,30,1,Design & Composition
2018-05-16T00:00:00,2290,1,Reference & Learning
2018-05-16T00:00:00,2226,1,Communication & Scheduling
2018-05-16T00:00:00,976,1,Social Networking
2018-05-16T00:00:00,699,1,Business
2018-05-16T00:00:00,144,1,News & Opinion
2018-05-16T00:00:00,121,1,Utilities
2018-05-16T00:00:00,3,1,Software Development
2018-05-17T00:00:00,3547,1,Reference & Learning
2018-05-17T00:00:00,3045,1,Software Development
2018-05-17T00:00:00,2941,1,Communication & Scheduling
2018-05-17T00:00:00,2191,1,Entertainment
2018-05-17T00:00:00,1386,1,Social Networking
2018-05-17T00:00:00,1342,1,News & Opinion
2018-05-17T00:00:00,621,1,Uncategorized
2018-05-17T00:00:00,568,1,Business
2018-05-17T00:00:00,295,1,Utilities
2018-05-17T00:00:00,16,1,Design & Composition
2018-05-18T00:00:00,23396,1,Software Development
2018-05-18T00:00:00,5402,1,Reference & Learning
2018-05-18T00:00:00,3745,1,Social Networking
2018-05-18T00:00:00,2830,1,Uncategorized
2018-05-18T00:00:00,2625,1,Communication & Scheduling
2018-05-18T00:00:00,1894,1,News & Opinion
2018-05-18T00:00:00,578,1,Utilities
2018-05-18T00:00:00,359,1,Design & Composition
2018-05-18T00:00:00,1,1,Business
2018-05-19T00:00:00,5504,1,Design & Composition
2018-05-19T00:00:00,5414,1,Social Networking
2018-05-19T00:00:00,5229,1,Communication & Scheduling
2018-05-19T00:00:00,3261,1,Reference & Learning
2018-05-19T00:00:00,1655,1,Uncategorized
2018-05-19T00:00:00,1007,1,News & Opinion
2018-05-19T00:00:00,878,1,Software Development
2018-05-19T00:00:00,617,1,Utilities
2018-05-19T00:00:00,523,1,Entertainment
2018-05-19T00:00:00,49,1,Business
2018-05-20T00:00:00,8847,1,Communication & Scheduling
2018-05-20T00:00:00,8475,1,Social Networking
2018-05-20T00:00:00,7462,1,Reference & Learning
2018-05-20T00:00:00,1785,1,Uncategorized
2018-05-20T00:00:00,873,1,Utilities
2018-05-20T00:00:00,553,1,Software Development
2018-05-20T00:00:00,507,1,News & Opinion
2018-05-20T00:00:00,135,1,Design & Composition
2018-05-20T00:00:00,81,1,Entertainment
2018-05-20T00:00:00,4,1,Shopping
2018-05-20T00:00:00,2,1,Business
2018-05-21T00:00:00,8005,1,Design & Composition
2018-05-21T00:00:00,3067,1,Communication & Scheduling
2018-05-21T00:00:00,2760,1,Reference & Learning
2018-05-21T00:00:00,1789,1,Social Networking
2018-05-21T00:00:00,623,1,Utilities
2018-05-21T00:00:00,567,1,Uncategorized
2018-05-21T00:00:00,527,1,News & Opinion
2018-05-21T00:00:00,119,1,Entertainment
2018-05-21T00:00:00,63,1,Business
2018-05-21T00:00:00,49,1,Software Development
2018-05-22T00:00:00,3269,1,Reference & Learning
2018-05-22T00:00:00,2640,1,Communication & Scheduling
2018-05-22T00:00:00,1342,1,Social Networking
2018-05-22T00:00:00,1087,1,News & Opinion
2018-05-22T00:00:00,787,1,Uncategorized
2018-05-22T00:00:00,734,1,Entertainment
2018-05-22T00:00:00,373,1,Software Development
2018-05-22T00:00:00,168,1,Design & Composition
2018-05-22T00:00:00,71,1,Utilities
2018-05-22T00:00:00,18,1,Business
2018-05-23T00:00:00,3943,1,Reference & Learning
2018-05-23T00:00:00,2634,1,Social Networking
2018-05-23T00:00:00,1558,1,Communication & Scheduling
2018-05-23T00:00:00,1516,1,News & Opinion
2018-05-23T00:00:00,1351,1,Business
2018-05-23T00:00:00,1099,1,Uncategorized
2018-05-23T00:00:00,211,1,Utilities
2018-05-23T00:00:00,86,1,Software Development
2018-05-23T00:00:00,82,1,Entertainment
2018-05-23T00:00:00,23,1,Shopping
2018-05-24T00:00:00,1438,1,Reference & Learning
2018-05-24T00:00:00,922,1,News & Opinion
2018-05-24T00:00:00,877,1,Communication & Scheduling
2018-05-24T00:00:00,452,1,Social Networking
2018-05-24T00:00:00,368,1,Software Development
2018-05-24T00:00:00,322,1,Utilities
2018-05-24T00:00:00,198,1,Uncategorized
2018-05-24T00:00:00,180,1,Entertainment
2018-05-24T00:00:00,78,1,Design & Composition
2018-05-24T00:00:00,27,1,Business
2018-05-25T00:00:00,1428,1,Reference & Learning
2018-05-25T00:00:00,1392,1,Entertainment
2018-05-25T00:00:00,1391,1,Communication & Scheduling
2018-05-25T00:00:00,1372,1,Software Development
2018-05-25T00:00:00,1096,1,Shopping
2018-05-25T00:00:00,775,1,Social Networking
2018-05-25T00:00:00,466,1,Uncategorized
2018-05-25T00:00:00,271,1,Business
2018-05-25T00:00:00,215,1,Utilities
2018-05-26T00:00:00,1955,1,Reference & Learning
2018-05-26T00:00:00,1236,1,Utilities
2018-05-26T00:00:00,1120,1,Communication & Scheduling
2018-05-26T00:00:00,512,1,Social Networking
2018-05-26T00:00:00,308,1,Design & Composition
2018-05-26T00:00:00,113,1,News & Opinion
2018-05-26T00:00:00,78,1,Uncategorized
2018-05-26T00:00:00,59,1,Software Development
2018-05-26T00:00:00,41,1,Shopping
2018-05-26T00:00:00,8,1,Business
2018-05-27T00:00:00,8090,1,Reference & Learning
2018-05-27T00:00:00,6683,1,Social Networking
2018-05-27T00:00:00,1641,1,Entertainment
2018-05-27T00:00:00,1427,1,News & Opinion
2018-05-27T00:00:00,1156,1,Communication & Scheduling
2018-05-27T00:00:00,597,1,Utilities
2018-05-27T00:00:00,303,1,Shopping
2018-05-27T00:00:00,250,1,Software Development
2018-05-27T00:00:00,39,1,Design & Composition
2018-05-27T00:00:00,12,1,Uncategorized
2018-05-28T00:00:00,811,1,Reference & Learning
2018-05-28T00:00:00,504,1,Social Networking
2018-05-28T00:00:00,276,1,Communication & Scheduling
2018-05-28T00:00:00,148,1,Utilities
2018-05-28T00:00:00,33,1,Design & Composition
2018-05-28T00:00:00,23,1,Entertainment
2018-05-29T00:00:00,3053,1,Social Networking
2018-05-29T00:00:00,2544,1,Communication & Scheduling
2018-05-29T00:00:00,1783,1,Reference & Learning
2018-05-29T00:00:00,1582,1,News & Opinion
2018-05-29T00:00:00,451,1,Utilities
2018-05-29T00:00:00,388,1,Software Development
2018-05-29T00:00:00,206,1,Uncategorized
2018-05-29T00:00:00,55,1,Business
2018-05-29T00:00:00,29,1,Entertainment
2018-05-30T00:00:00,4008,1,Reference & Learning
2018-05-30T00:00:00,3048,1,Entertainment
2018-05-30T00:00:00,1997,1,Communication & Scheduling
2018-05-30T00:00:00,1143,1,Social Networking
2018-05-30T00:00:00,641,1,News & Opinion
2018-05-30T00:00:00,350,1,Utilities
2018-05-30T00:00:00,81,1,Software Development
2018-05-31T00:00:00,9643,1,Reference & Learning
2018-05-31T00:00:00,4054,1,Communication & Scheduling
2018-05-31T00:00:00,2792,1,Design & Composition
2018-05-31T00:00:00,2422,1,Social Networking
2018-05-31T00:00:00,454,1,Utilities
2018-05-31T00:00:00,208,1,Business
2018-05-31T00:00:00,181,1,News & Opinion
2018-05-31T00:00:00,35,1,Uncategorized
2018-05-31T00:00:00,6,1,Entertainment
2018-06-01T00:00:00,5707,1,Reference & Learning
2018-06-01T00:00:00,1477,1,Social Networking
2018-06-01T00:00:00,777,1,Communication & Scheduling
2018-06-01T00:00:00,158,1,Utilities
2018-06-01T00:00:00,141,1,News & Opinion
2018-06-01T00:00:00,48,1,Software Development
2018-06-01T00:00:00,23,1,Entertainment
2018-06-01T00:00:00,4,1,Uncategorized
2018-06-02T00:00:00,4483,1,Reference & Learning
2018-06-02T00:00:00,2229,1,Communication & Scheduling
2018-06-02T00:00:00,1522,1,Social Networking
2018-06-02T00:00:00,638,1,Entertainment
2018-06-02T00:00:00,301,1,Uncategorized
2018-06-02T00:00:00,256,1,News & Opinion
2018-06-02T00:00:00,195,1,Utilities
2018-06-02T00:00:00,170,1,Business
2018-06-02T00:00:00,11,1,Design & Composition
2018-06-02T00:00:00,9,1,Shopping
2018-06-02T00:00:00,2,1,Software Development
2018-06-03T00:00:00,7037,1,Software Development
2018-06-03T00:00:00,5465,1,Reference & Learning
2018-06-03T00:00:00,2342,1,Uncategorized
2018-06-03T00:00:00,1778,1,Social Networking
2018-06-03T00:00:00,1770,1,Design & Composition
2018-06-03T00:00:00,1191,1,Utilities
2018-06-03T00:00:00,1040,1,Communication & Scheduling
2018-06-03T00:00:00,891,1,News & Opinion
2018-06-03T00:00:00,481,1,Business
2018-06-03T00:00:00,170,1,Shopping
2018-06-04T00:00:00,3937,1,Social Networking
2018-06-04T00:00:00,2998,1,Reference & Learning
2018-06-04T00:00:00,2824,1,Communication & Scheduling
2018-06-04T00:00:00,1634,1,Software Development
2018-06-04T00:00:00,456,1,Design & Composition
2018-06-04T00:00:00,360,1,News & Opinion
2018-06-04T00:00:00,352,1,Utilities
2018-06-04T00:00:00,226,1,Uncategorized
2018-06-04T00:00:00,226,1,Business
2018-06-04T00:00:00,30,1,Entertainment
2018-06-05T00:00:00,1412,1,Social Networking
2018-06-05T00:00:00,779,1,Reference & Learning
2018-06-05T00:00:00,149,1,Communication & Scheduling
2018-06-05T00:00:00,121,1,Utilities
2018-06-05T00:00:00,60,1,Software Development
2018-06-05T00:00:00,44,1,Uncategorized
2018-06-06T00:00:00,5103,1,Social Networking
2018-06-06T00:00:00,3487,1,Communication & Scheduling
2018-06-06T00:00:00,3046,1,Reference & Learning
2018-06-06T00:00:00,1095,1,Utilities
2018-06-06T00:00:00,867,1,Software Development
2018-06-06T00:00:00,451,1,News & Opinion
2018-06-06T00:00:00,330,1,Uncategorized
2018-06-06T00:00:00,313,1,Design & Composition
2018-06-06T00:00:00,94,1,Business
2018-06-06T00:00:00,1,1,Shopping
2018-06-07T00:00:00,2685,1,Reference & Learning
2018-06-07T00:00:00,2642,1,Social Networking
2018-06-07T00:00:00,1342,1,Communication & Scheduling
2018-06-07T00:00:00,232,1,Utilities
2018-06-07T00:00:00,153,1,News & Opinion
2018-06-07T00:00:00,151,1,Business
2018-06-07T00:00:00,113,1,Design & Composition
2018-06-07T00:00:00,53,1,Software Development
2018-06-07T00:00:00,19,1,Uncategorized
2018-06-08T00:00:00,5738,1,Communication & Scheduling
2018-06-08T00:00:00,4971,1,Reference & Learning
2018-06-08T00:00:00,1435,1,Social Networking
2018-06-08T00:00:00,1013,1,Uncategorized
2018-06-08T00:00:00,992,1,Software Development
2018-06-08T00:00:00,911,1,News & Opinion
2018-06-08T00:00:00,806,1,Business
2018-06-08T00:00:00,515,1,Utilities
2018-06-08T00:00:00,371,1,Shopping
2018-06-08T00:00:00,162,1,Design & Composition
2018-06-09T00:00:00,2399,1,Social Networking
2018-06-09T00:00:00,1442,1,Reference & Learning
2018-06-09T00:00:00,193,1,Utilities
2018-06-09T00:00:00,80,1,News & Opinion
2018-06-09T00:00:00,59,1,Business
2018-06-09T00:00:00,8,1,Communication & Scheduling
2018-06-09T00:00:00,3,1,Uncategorized
2018-06-09T00:00:00,3,1,Shopping
2018-06-10T00:00:00,6697,1,Reference & Learning
2018-06-10T00:00:00,4104,1,Communication & Scheduling
2018-06-10T00:00:00,3859,1,Software Development
2018-06-10T00:00:00,3159,1,Uncategorized
2018-06-10T00:00:00,2321,1,Social Networking
2018-06-10T00:00:00,1148,1,News & Opinion
2018-06-10T00:00:00,1075,1,Shopping
2018-06-10T00:00:00,993,1,Utilities
2018-06-10T00:00:00,647,1,Design & Composition
2018-06-10T00:00:00,532,1,Business
2018-06-10T00:00:00,216,1,Entertainment
2018-06-11T00:00:00,5538,1,Reference & Learning
2018-06-11T00:00:00,3384,1,Communication & Scheduling
2018-06-11T00:00:00,1757,1,Social Networking
2018-06-11T00:00:00,1494,1,Business
2018-06-11T00:00:00,1299,1,Software Development
2018-06-11T00:00:00,1119,1,Entertainment
2018-06-11T00:00:00,895,1,Design & Composition
2018-06-11T00:00:00,525,1,News & Opinion
2018-06-11T00:00:00,522,1,Uncategorized
2018-06-11T00:00:00,522,1,Utilities
2018-06-11T00:00:00,52,1,Shopping
2018-06-12T00:00:00,6311,1,Reference & Learning
2018-06-12T00:00:00,4418,1,Communication & Scheduling
2018-06-12T00:00:00,3596,1,Software Development
2018-06-12T00:00:00,2044,1,Social Networking
2018-06-12T00:00:00,1252,1,Uncategorized
2018-06-12T00:00:00,964,1,News & Opinion
2018-06-12T00:00:00,900,1,Design & Composition
2018-06-12T00:00:00,732,1,Utilities
2018-06-12T00:00:00,146,1,Business
2018-06-12T00:00:00,140,1,Shopping
2018-06-12T00:00:00,22,1,Entertainment
2018-06-13T00:00:00,6635,1,Design & Composition
2018-06-13T00:00:00,3169,1,Reference & Learning
2018-06-13T00:00:00,2787,1,Communication & Scheduling
2018-06-13T00:00:00,2622,1,Software Development
2018-06-13T00:00:00,1983,1,Social Networking
2018-06-13T00:00:00,321,1,Utilities
2018-06-13T00:00:00,172,1,Business
2018-06-13T00:00:00,26,1,Uncategorized
2018-06-13T00:00:00,10,1,News & Opinion
2018-06-13T00:00:00,6,1,Entertainment
2018-06-14T00:00:00,6332,1,Software Development
2018-06-14T00:00:00,3837,1,Reference & Learning
2018-06-14T00:00:00,1607,1,Social Networking
2018-06-14T00:00:00,1502,1,Communication & Scheduling
2018-06-14T00:00:00,528,1,Uncategorized
2018-06-14T00:00:00,404,1,Utilities
2018-06-14T00:00:00,89,1,Business
2018-06-14T00:00:00,63,1,Design & Composition
2018-06-14T00:00:00,7,1,Entertainment
2018-06-15T00:00:00,10589,1,Reference & Learning
2018-06-15T00:00:00,8140,1,Software Development
2018-06-15T00:00:00,4920,1,Communication & Scheduling
2018-06-15T00:00:00,3813,1,Uncategorized
2018-06-15T00:00:00,2670,1,Social Networking
2018-06-15T00:00:00,946,1,Business
2018-06-15T00:00:00,846,1,Utilities
2018-06-15T00:00:00,272,1,News & Opinion
2018-06-15T00:00:00,31,1,Design & Composition
2018-06-15T00:00:00,15,1,Entertainment
2018-06-16T00:00:00,8195,1,Software Development
2018-06-16T00:00:00,3429,1,Reference & Learning
2018-06-16T00:00:00,2457,1,Communication & Scheduling
2018-06-16T00:00:00,1735,1,Uncategorized
2018-06-16T00:00:00,690,1,News & Opinion
2018-06-16T00:00:00,474,1,Social Networking
2018-06-16T00:00:00,448,1,Utilities
2018-06-16T00:00:00,129,1,Business
2018-06-16T00:00:00,3,1,Design & Composition
2018-06-17T00:00:00,12864,1,Software Development
2018-06-17T00:00:00,7271,1,Reference & Learning
2018-06-17T00:00:00,4072,1,Communication & Scheduling
2018-06-17T00:00:00,1177,1,Social Networking
2018-06-17T00:00:00,997,1,Entertainment
2018-06-17T00:00:00,947,1,Uncategorized
2018-06-17T00:00:00,581,1,Utilities
2018-06-17T00:00:00,575,1,News & Opinion
2018-06-17T00:00:00,45,1,Shopping
2018-06-17T00:00:00,3,1,Design & Composition
2018-06-18T00:00:00,5085,1,Reference & Learning
2018-06-18T00:00:00,3826,1,Communication & Scheduling
2018-06-18T00:00:00,3702,1,Software Development
2018-06-18T00:00:00,3673,1,Entertainment
2018-06-18T00:00:00,2118,1,Social Networking
2018-06-18T00:00:00,1630,1,Uncategorized
2018-06-18T00:00:00,1243,1,Business
2018-06-18T00:00:00,650,1,Design & Composition
2018-06-18T00:00:00,632,1,Utilities
2018-06-18T00:00:00,513,1,News & Opinion
2018-06-19T00:00:00,5631,1,Reference & Learning
2018-06-19T00:00:00,4258,1,Social Networking
2018-06-19T00:00:00,2059,1,Communication & Scheduling
2018-06-19T00:00:00,1240,1,Software Development
2018-06-19T00:00:00,875,1,Uncategorized
2018-06-19T00:00:00,324,1,Entertainment
2018-06-19T00:00:00,280,1,Business
2018-06-19T00:00:00,263,1,Utilities
2018-06-19T00:00:00,81,1,News & Opinion
2018-06-19T00:00:00,9,1,Design & Composition
2018-06-20T00:00:00,4206,1,Reference & Learning
2018-06-20T00:00:00,4082,1,Design & Composition
2018-06-20T00:00:00,1558,1,Communication & Scheduling
2018-06-20T00:00:00,1000,1,Software Development
2018-06-20T00:00:00,743,1,Business
2018-06-20T00:00:00,398,1,Social Networking
2018-06-20T00:00:00,365,1,Utilities
2018-06-20T00:00:00,308,1,News & Opinion
2018-06-20T00:00:00,249,1,Uncategorized
2018-06-20T00:00:00,119,1,Entertainment
2018-06-20T00:00:00,84,1,Shopping
2018-06-21T00:00:00,10325,1,Reference & Learning
2018-06-21T00:00:00,4614,1,Design & Composition
2018-06-21T00:00:00,3693,1,Software Development
2018-06-21T00:00:00,2234,1,Communication & Scheduling
2018-06-21T00:00:00,2065,1,Business
2018-06-21T00:00:00,1398,1,Uncategorized
2018-06-21T00:00:00,1123,1,Utilities
2018-06-21T00:00:00,432,1,Social Networking
2018-06-21T00:00:00,270,1,News & Opinion
2018-06-21T00:00:00,117,1,Shopping
2018-06-22T00:00:00,5940,1,Communication & Scheduling
2018-06-22T00:00:00,3415,1,Reference & Learning
2018-06-22T00:00:00,1814,1,Software Development
2018-06-22T00:00:00,1250,1,Social Networking
2018-06-22T00:00:00,511,1,Utilities
2018-06-22T00:00:00,489,1,Uncategorized
2018-06-22T00:00:00,419,1,Business
2018-06-22T00:00:00,378,1,Design & Composition
2018-06-22T00:00:00,315,1,News & Opinion
2018-06-22T00:00:00,153,1,Entertainment
2018-06-23T00:00:00,13598,1,Software Development
2018-06-23T00:00:00,4024,1,Reference & Learning
2018-06-23T00:00:00,3817,1,Communication & Scheduling
2018-06-23T00:00:00,2125,1,Utilities
2018-06-23T00:00:00,1378,1,Uncategorized
2018-06-23T00:00:00,993,1,Business
2018-06-23T00:00:00,892,1,Social Networking
2018-06-23T00:00:00,851,1,Design & Composition
2018-06-23T00:00:00,107,1,Entertainment
2018-06-23T00:00:00,70,1,News & Opinion
2018-06-23T00:00:00,7,1,Shopping
2018-06-24T00:00:00,17662,1,Software Development
2018-06-24T00:00:00,5003,1,Utilities
2018-06-24T00:00:00,2004,1,Communication & Scheduling
2018-06-24T00:00:00,1227,1,Business
2018-06-24T00:00:00,771,1,Uncategorized
2018-06-24T00:00:00,758,1,Social Networking
2018-06-24T00:00:00,737,1,Reference & Learning
2018-06-24T00:00:00,124,1,Design & Composition
2018-06-25T00:00:00,4348,1,Communication & Scheduling
2018-06-25T00:00:00,4004,1,Software Development
2018-06-25T00:00:00,3496,1,Reference & Learning
2018-06-25T00:00:00,3419,1,Utilities
2018-06-25T00:00:00,937,1,Social Networking
2018-06-25T00:00:00,559,1,Uncategorized
2018-06-25T00:00:00,227,1,Business
2018-06-25T00:00:00,219,1,Entertainment
2018-06-25T00:00:00,73,1,Design & Composition
2018-06-25T00:00:00,57,1,News & Opinion
2018-06-26T00:00:00,3815,1,Reference & Learning
2018-06-26T00:00:00,3220,1,Communication & Scheduling
2018-06-26T00:00:00,2569,1,Social Networking
2018-06-26T00:00:00,1260,1,Software Development
2018-06-26T00:00:00,1255,1,Uncategorized
2018-06-26T00:00:00,1150,1,Business
2018-06-26T00:00:00,768,1,Design & Composition
2018-06-26T00:00:00,236,1,Utilities
2018-06-26T00:00:00,91,1,News & Opinion
2018-06-26T00:00:00,44,1,Entertainment
2018-06-27T00:00:00,7083,1,Design & Composition
2018-06-27T00:00:00,3381,1,Reference & Learning
2018-06-27T00:00:00,2482,1,Communication & Scheduling
2018-06-27T00:00:00,1291,1,Software Development
2018-06-27T00:00:00,772,1,News & Opinion
2018-06-27T00:00:00,521,1,Utilities
2018-06-27T00:00:00,436,1,Social Networking
2018-06-27T00:00:00,75,1,Business
2018-06-27T00:00:00,6,1,Uncategorized
2018-06-27T00:00:00,6,1,Entertainment
2018-06-28T00:00:00,6912,1,Reference & Learning
2018-06-28T00:00:00,2456,1,Social Networking
2018-06-28T00:00:00,966,1,Communication & Scheduling
2018-06-28T00:00:00,231,1,Utilities
2018-06-28T00:00:00,39,1,Entertainment
2018-06-28T00:00:00,15,1,Uncategorized
2018-06-28T00:00:00,9,1,Business
2018-06-28T00:00:00,5,1,Software Development
2018-06-28T00:00:00,5,1,Design & Composition
2018-06-29T00:00:00,5187,1,Software Development
2018-06-29T00:00:00,3719,1,Uncategorized
2018-06-29T00:00:00,3492,1,Communication & Scheduling
2018-06-29T00:00:00,3272,1,Reference & Learning
2018-06-29T00:00:00,2421,1,Entertainment
2018-06-29T00:00:00,2009,1,Social Networking
2018-06-29T00:00:00,799,1,News & Opinion
2018-06-29T00:00:00,525,1,Utilities
2018-06-29T00:00:00,249,1,Business
2018-06-29T00:00:00,69,1,Design & Composition
2018-06-30T00:00:00,7909,1,Software Development
2018-06-30T00:00:00,3177,1,Social Networking
2018-06-30T00:00:00,2614,1,Communication & Scheduling
2018-06-30T00:00:00,2161,1,Reference & Learning
2018-06-30T00:00:00,1796,1,Uncategorized
2018-06-30T00:00:00,1005,1,News & Opinion
2018-06-30T00:00:00,754,1,Utilities
2018-06-30T00:00:00,128,1,Business
2018-06-30T00:00:00,17,1,Entertainment
2018-06-30T00:00:00,3,1,Shopping
2018-07-01T00:00:00,8144,1,Software Development
2018-07-01T00:00:00,6113,1,Communication & Scheduling
2018-07-01T00:00:00,3447,1,Reference & Learning
2018-07-01T00:00:00,1805,1,Social Networking
2018-07-01T00:00:00,1482,1,Business
2018-07-01T00:00:00,1373,1,Design & Composition
2018-07-01T00:00:00,349,1,News & Opinion
2018-07-01T00:00:00,335,1,Utilities
2018-07-01T00:00:00,323,1,Uncategorized
2018-07-01T00:00:00,13,1,Entertainment
2018-07-02T00:00:00,3855,1,Reference & Learning
2018-07-02T00:00:00,3544,1,Design & Composition
2018-07-02T00:00:00,2015,1,Uncategorized
2018-07-02T00:00:00,1148,1,Social Networking
2018-07-02T00:00:00,1135,1,Communication & Scheduling
2018-07-02T00:00:00,893,1,Software Development
2018-07-02T00:00:00,854,1,News & Opinion
2018-07-02T00:00:00,735,1,Utilities
2018-07-02T00:00:00,343,1,Business
2018-07-02T00:00:00,73,1,Shopping
2018-07-02T00:00:00,39,1,Entertainment
2018-07-03T00:00:00,3103,1,Communication & Scheduling
2018-07-03T00:00:00,2908,1,Reference & Learning
2018-07-03T00:00:00,1444,1,Social Networking
2018-07-03T00:00:00,1101,1,Uncategorized
2018-07-03T00:00:00,986,1,Shopping
2018-07-03T00:00:00,978,1,Design & Composition
2018-07-03T00:00:00,340,1,Entertainment
2018-07-03T00:00:00,338,1,Utilities
2018-07-03T00:00:00,285,1,News & Opinion
2018-07-03T00:00:00,157,1,Business
2018-07-04T00:00:00,6178,1,Reference & Learning
2018-07-04T00:00:00,5354,1,Design & Composition
2018-07-04T00:00:00,3533,1,Software Development
2018-07-04T00:00:00,2760,1,Communication & Scheduling
2018-07-04T00:00:00,2067,1,Uncategorized
2018-07-04T00:00:00,1354,1,Utilities
2018-07-04T00:00:00,852,1,Social Networking
2018-07-04T00:00:00,610,1,Entertainment
2018-07-04T00:00:00,301,1,Shopping
2018-07-04T00:00:00,42,1,News & Opinion
2018-07-05T00:00:00,6596,1,Design & Composition
2018-07-05T00:00:00,4433,1,Reference & Learning
2018-07-05T00:00:00,2790,1,Communication & Scheduling
2018-07-05T00:00:00,1927,1,Uncategorized
2018-07-05T00:00:00,1737,1,Social Networking
2018-07-05T00:00:00,700,1,Shopping
2018-07-05T00:00:00,411,1,Entertainment
2018-07-05T00:00:00,281,1,Utilities
2018-07-05T00:00:00,202,1,News & Opinion
2018-07-05T00:00:00,161,1,Software Development
2018-07-05T00:00:00,35,1,Business
2018-07-06T00:00:00,9037,1,Reference & Learning
2018-07-06T00:00:00,3463,1,Software Development
2018-07-06T00:00:00,3395,1,Communication & Scheduling
2018-07-06T00:00:00,3044,1,Design & Composition
2018-07-06T00:00:00,1681,1,Uncategorized
2018-07-06T00:00:00,755,1,Social Networking
2018-07-06T00:00:00,347,1,Utilities
2018-07-06T00:00:00,39,1,Business
2018-07-06T00:00:00,1,1,Shopping
2018-07-07T00:00:00,16522,1,Reference & Learning
2018-07-07T00:00:00,2617,1,Design & Composition
2018-07-07T00:00:00,2343,1,Communication & Scheduling
2018-07-07T00:00:00,2175,1,Business
2018-07-07T00:00:00,1845,1,Software Development
2018-07-07T00:00:00,1671,1,Social Networking
2018-07-07T00:00:00,1302,1,Utilities
2018-07-07T00:00:00,1071,1,Entertainment
2018-07-07T00:00:00,156,1,Uncategorized
2018-07-07T00:00:00,27,1,News & Opinion
2018-07-07T00:00:00,16,1,Shopping
2018-07-08T00:00:00,12258,1,Reference & Learning
2018-07-08T00:00:00,2581,1,Social Networking
2018-07-08T00:00:00,1604,1,Communication & Scheduling
2018-07-08T00:00:00,774,1,News & Opinion
2018-07-08T00:00:00,561,1,Uncategorized
2018-07-08T00:00:00,557,1,Design & Composition
2018-07-08T00:00:00,425,1,Entertainment
2018-07-08T00:00:00,308,1,Utilities
2018-07-08T00:00:00,170,1,Software Development
2018-07-08T00:00:00,17,1,Shopping
2018-07-09T00:00:00,7802,1,Reference & Learning
2018-07-09T00:00:00,3912,1,Design & Composition
2018-07-09T00:00:00,1332,1,Uncategorized
2018-07-09T00:00:00,991,1,News & Opinion
2018-07-09T00:00:00,953,1,Communication & Scheduling
2018-07-09T00:00:00,559,1,Business
2018-07-09T00:00:00,531,1,Social Networking
2018-07-09T00:00:00,511,1,Software Development
2018-07-09T00:00:00,339,1,Utilities
2018-07-09T00:00:00,97,1,Entertainment
2018-07-10T00:00:00,7355,1,Reference & Learning
2018-07-10T00:00:00,2766,1,Design & Composition
2018-07-10T00:00:00,1518,1,Social Networking
2018-07-10T00:00:00,792,1,Uncategorized
2018-07-10T00:00:00,714,1,Communication & Scheduling
2018-07-10T00:00:00,539,1,Utilities
2018-07-10T00:00:00,396,1,Business
2018-07-10T00:00:00,293,1,News & Opinion
2018-07-10T00:00:00,141,1,Software Development
2018-07-10T00:00:00,41,1,Shopping
2018-07-11T00:00:00,11961,1,Reference & Learning
2018-07-11T00:00:00,3807,1,Social Networking
2018-07-11T00:00:00,2967,1,Communication & Scheduling
2018-07-11T00:00:00,2873,1,Design & Composition
2018-07-11T00:00:00,966,1,News & Opinion
2018-07-11T00:00:00,811,1,Software Development
2018-07-11T00:00:00,679,1,Business
2018-07-11T00:00:00,500,1,Utilities
2018-07-11T00:00:00,216,1,Uncategorized
2018-07-12T00:00:00,6842,1,Reference & Learning
2018-07-12T00:00:00,1990,1,News & Opinion
2018-07-12T00:00:00,837,1,Communication & Scheduling
2018-07-12T00:00:00,471,1,Social Networking
2018-07-12T00:00:00,411,1,Utilities
2018-07-12T00:00:00,217,1,Uncategorized
2018-07-12T00:00:00,88,1,Shopping
2018-07-12T00:00:00,73,1,Entertainment
2018-07-12T00:00:00,1,1,Software Development
2018-07-12T00:00:00,1,1,Business
2018-07-13T00:00:00,1272,1,Communication & Scheduling
2018-07-13T00:00:00,23,1,Utilities
2018-07-13T00:00:00,15,1,Reference & Learning
2018-07-13T00:00:00,1,1,Shopping
2018-07-14T00:00:00,3886,1,Reference & Learning
2018-07-14T00:00:00,734,1,Social Networking
2018-07-14T00:00:00,585,1,News & Opinion
2018-07-14T00:00:00,487,1,Communication & Scheduling
2018-07-14T00:00:00,309,1,Business
2018-07-14T00:00:00,216,1,Utilities
2018-07-14T00:00:00,121,1,Entertainment
2018-07-14T00:00:00,106,1,Uncategorized
2018-07-14T00:00:00,38,1,Shopping
2018-07-15T00:00:00,7991,1,Reference & Learning
